release_year,genre_tv_movie,genre_science_fiction,genre_drama,genre_war,genre_comedy,genre_music,genre_western,genre_horror,genre_adventure,genre_crime,genre_history,genre_fantasy,genre_documentary,genre_animation,genre_mystery,genre_romance,genre_family,genre_foreign,genre_action,genre_thriller
2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2010,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2010,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2010,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1
2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2010,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2010,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2010,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2010,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2010,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2010,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2010,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2010,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2010,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2010,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2010,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2010,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2010,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2010,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2010,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2010,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
2010,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2010,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2010,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2010,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2010,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2010,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2010,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2010,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1999,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1
1999,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1999,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1999,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1999,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1999,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1999,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1999,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1999,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1999,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1999,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
1999,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1999,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1999,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1999,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1999,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1999,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1999,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1999,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1999,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1999,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1999,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1999,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1999,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1999,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1999,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1999,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
1999,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1999,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1999,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1999,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1999,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
1999,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1999,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1999,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1999,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1999,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1999,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1999,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1999,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1999,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1999,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1999,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1999,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1999,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
1999,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1999,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1999,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1999,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1999,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
